"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft*)"|"Map**"|"BGN Date"|"Entry Date"|
"Queen Creek Middle School"|"2517611"|"School"|"Maricopa"|"AZ"|"331543N"|"1113800W"|"1404"|"Higley"|""|"26-FEB-2009"
"Queen of Peace School"|"2517502"|"School"|"Maricopa"|"AZ"|"332505N"|"1115001W"|"1240"|"Mesa"|""|"26-FEB-2009"
"Quentin Elementary School"|"2517812"|"School"|"Maricopa"|"AZ"|"332532N"|"1121751W"|"984"|"Tolleson"|""|"26-FEB-2009"
"R E Simpson School"|"11352"|"School"|"Maricopa"|"AZ"|"333058N"|"1120635W"|"1148"|"Sunnyslope"|""|"08-FEB-1980"
"Rainbow Montessori School Cactus Campus"|"2517665"|"School"|"Maricopa"|"AZ"|"333550N"|"1115624W"|"1391"|"Paradise Valley"|""|"26-FEB-2009"
"Rainbow Montessori School Voltaire Campus"|"2517632"|"School"|"Maricopa"|"AZ"|"333636N"|"1115635W"|"1421"|"Paradise Valley"|""|"26-FEB-2009"
"Rainbow Valley Elementary School"|"2467277"|"School"|"Maricopa"|"AZ"|"332006N"|"1122831W"|"928"|"Avondale SW"|""|"16-JUL-2008"
"Rainstar University"|"2517428"|"School"|"Maricopa"|"AZ"|"333317N"|"1115404W"|"1316"|"Paradise Valley"|""|"26-FEB-2009"
"Rancho Gabriela Elementary School"|"2517843"|"School"|"Maricopa"|"AZ"|"333515N"|"1122317W"|"1171"|"Waddell"|""|"26-FEB-2009"
"Rancho Santa Fe Elementary School"|"2467278"|"School"|"Maricopa"|"AZ"|"332822N"|"1121953W"|"991"|"Tolleson"|""|"16-JUL-2008"
"Raymond S Kellis High School"|"2517863"|"School"|"Maricopa"|"AZ"|"333245N"|"1121513W"|"1089"|"El Mirage"|""|"26-FEB-2009"
"Red Mountain High School"|"2467279"|"School"|"Maricopa"|"AZ"|"332606N"|"1114024W"|"1499"|"Buckhorn"|""|"16-JUL-2008"
"Red Mountain Ranch Elementary School"|"2517680"|"School"|"Maricopa"|"AZ"|"332859N"|"1114107W"|"1565"|"Buckhorn"|""|"26-FEB-2009"
"Redbird Elementary School"|"14969"|"School"|"Maricopa"|"AZ"|"332347N"|"1115058W"|"1220"|"Mesa"|""|"27-JUN-1984"
"Redwood Academy"|"2467280"|"School"|"Maricopa"|"AZ"|"332319N"|"1114850W"|"1211"|"Mesa"|""|"16-JUL-2008"
"Redwood Academy"|"2517443"|"School"|"Maricopa"|"AZ"|"333418N"|"1121316W"|"1142"|"Glendale"|""|"26-FEB-2009"
"Remington College Tempe Campus"|"2517481"|"School"|"Maricopa"|"AZ"|"332054N"|"1115709W"|"1211"|"Guadalupe"|""|"26-FEB-2009"
"Rhodes Junior High School"|"2517471"|"School"|"Maricopa"|"AZ"|"332250N"|"1115212W"|"1207"|"Mesa"|""|"26-FEB-2009"
"Richard E Miller Elementary School"|"14973"|"School"|"Maricopa"|"AZ"|"333347N"|"1120608W"|"1214"|"Sunnyslope"|""|"27-JUN-1984"
"Riggs Elementary School"|"2517778"|"School"|"Maricopa"|"AZ"|"331329N"|"1114247W"|"1345"|"Chandler Heights"|""|"26-FEB-2009"
"Rio Salado Community College"|"2517450"|"School"|"Maricopa"|"AZ"|"332447N"|"1115827W"|"1142"|"Tempe"|""|"26-FEB-2009"
"Rio Vista Elementary School"|"2517627"|"School"|"Maricopa"|"AZ"|"332815N"|"1121648W"|"1024"|"Tolleson"|""|"26-FEB-2009"
"Rio Vista School"|"14975"|"School"|"Maricopa"|"AZ"|"332439N"|"1120408W"|"1076"|"Phoenix"|""|"27-JUN-1984"
"Ritter School"|"10321"|"School"|"Maricopa"|"AZ"|"332511N"|"1115537W"|"1171"|"Tempe"|""|"08-FEB-1980"
"Riverside Elementary School"|"10333"|"School"|"Maricopa"|"AZ"|"332602N"|"1121012W"|"1040"|"Fowler"|""|"08-FEB-1980"
"Riverview High School"|"2517740"|"School"|"Maricopa"|"AZ"|"332650N"|"1115017W"|"1220"|"Mesa"|""|"26-FEB-2009"
"Riverview School"|"2517850"|"School"|"Maricopa"|"AZ"|"333557N"|"1121842W"|"1112"|"El Mirage"|""|"26-FEB-2009"
"Roadrunner Elementary School"|"14980"|"School"|"Maricopa"|"AZ"|"333301N"|"1120838W"|"1194"|"Glendale"|""|"27-JUN-1984"
"Roadrunner School"|"14979"|"School"|"Maricopa"|"AZ"|"333526N"|"1120018W"|"1404"|"Sunnyslope"|""|"27-JUN-1984"
"Robson Elementary School"|"2467282"|"School"|"Maricopa"|"AZ"|"332406N"|"1114705W"|"1240"|"Mesa"|""|"16-JUL-2008"
"Roosevelt Elementary School"|"14983"|"School"|"Maricopa"|"AZ"|"332359N"|"1115254W"|"1201"|"Tempe"|""|"27-JUN-1984"
"Roosevelt School"|"10492"|"School"|"Maricopa"|"AZ"|"332330N"|"1120359W"|"1119"|"Phoenix"|""|"08-FEB-1980"
"Rose Lane Junior High School"|"10499"|"School"|"Maricopa"|"AZ"|"333136N"|"1120326W"|"1178"|"Sunnyslope"|""|"08-FEB-1980"
"Rose Linda School"|"14985"|"School"|"Maricopa"|"AZ"|"332414N"|"1120325W"|"1086"|"Phoenix"|""|"27-JUN-1984"
"Rover Elementary School"|"14989"|"School"|"Maricopa"|"AZ"|"332211N"|"1115505W"|"1191"|"Guadalupe"|""|"27-JUN-1984"
"Royal Palm Middle School"|"10571"|"School"|"Maricopa"|"AZ"|"333340N"|"1120603W"|"1211"|"Sunnyslope"|""|"08-FEB-1980"
"Rudy G Bologna Elementary School"|"2467283"|"School"|"Maricopa"|"AZ"|"331754N"|"1114850W"|"1234"|"Chandler"|""|"16-JUL-2008"
"Rural School"|"10596"|"School"|"Maricopa"|"AZ"|"332339N"|"1115529W"|"1181"|"Tempe"|""|"08-FEB-1980"
"Ruth Fisher Elementary School"|"14994"|"School"|"Maricopa"|"AZ"|"332935N"|"1125216W"|"1115"|"Wintersburg"|""|"27-JUN-1984"
"Ryan Elementary School"|"2517779"|"School"|"Maricopa"|"AZ"|"331419N"|"1114651W"|"1270"|"Gila Butte"|""|"26-FEB-2009"
"Sabis International School"|"2467284"|"School"|"Maricopa"|"AZ"|"332356N"|"1120224W"|"1109"|"Phoenix"|""|"16-JUL-2008"
"Saguaro High School"|"14996"|"School"|"Maricopa"|"AZ"|"333139N"|"1115423W"|"1273"|"Paradise Valley"|""|"27-JUN-1984"
"Saguaro Hills Christian School"|"2517430"|"School"|"Maricopa"|"AZ"|"332629N"|"1114106W"|"1489"|"Buckhorn"|""|"26-FEB-2009"
"Sahuaro Elementary School"|"10691"|"School"|"Maricopa"|"AZ"|"333609N"|"1120745W"|"1270"|"Glendale"|""|"08-FEB-1980"
"Sahuaro Ranch Elementary School"|"2467285"|"School"|"Maricopa"|"AZ"|"333447N"|"1121139W"|"1181"|"Glendale"|""|"16-JUL-2008"
"Saint Agnes Catholic School"|"14998"|"School"|"Maricopa"|"AZ"|"332808N"|"1120154W"|"1125"|"Phoenix"|""|"27-JUN-1984"
"Saint Catherine of Siena School"|"2517493"|"School"|"Maricopa"|"AZ"|"332317N"|"1120421W"|"1129"|"Phoenix"|""|"26-FEB-2009"
"Saint Daniel the Prophet School"|"2517645"|"School"|"Maricopa"|"AZ"|"332734N"|"1115436W"|"1207"|"Tempe"|""|"26-FEB-2009"
"Saint Francis Xavier School"|"14999"|"School"|"Maricopa"|"AZ"|"333021N"|"1120416W"|"1132"|"Sunnyslope"|""|"27-JUN-1984"
"Saint Gregory Catholic School"|"15000"|"School"|"Maricopa"|"AZ"|"332921N"|"1120554W"|"1106"|"Phoenix"|""|"27-JUN-1984"
"Saint Jerome Catholic School"|"2517435"|"School"|"Maricopa"|"AZ"|"333503N"|"1120800W"|"1247"|"Glendale"|""|"26-FEB-2009"
"Saint Joan of Arc Catholic Preschool and Kindergarten"|"2467286"|"School"|"Maricopa"|"AZ"|"333733N"|"1115959W"|"1434"|"Currys Corner"|""|"16-JUL-2008"
"Saint John Vianney Catholic School"|"2517510"|"School"|"Maricopa"|"AZ"|"332637N"|"1122101W"|"974"|"Tolleson"|""|"26-FEB-2009"
"Saint Johns Indian School"|"10713"|"School"|"Maricopa"|"AZ"|"331724N"|"1121025W"|"1030"|"Laveen"|""|"08-FEB-1980"
"Saint Louis the King School"|"2517658"|"School"|"Maricopa"|"AZ"|"333149N"|"1120909W"|"1165"|"Glendale"|""|"26-FEB-2009"
"Saint Marks School"|"15002"|"School"|"Maricopa"|"AZ"|"332720N"|"1120103W"|"1119"|"Phoenix"|""|"27-JUN-1984"
"Saint Mary - Basha Catholic School"|"14218"|"School"|"Maricopa"|"AZ"|"331851N"|"1115047W"|"1211"|"Chandler"|""|"27-JUN-1984"
"Saint Marys Elementary School"|"15003"|"School"|"Maricopa"|"AZ"|"332702N"|"1120411W"|"1089"|"Phoenix"|""|"27-JUN-1984"
"Saint Marys High School"|"15004"|"School"|"Maricopa"|"AZ"|"332831N"|"1120407W"|"1096"|"Phoenix"|""|"27-JUN-1984"
"Saint Matthew Catholic School"|"15005"|"School"|"Maricopa"|"AZ"|"332706N"|"1120614W"|"1073"|"Phoenix"|""|"27-JUN-1984"
"Saint Pauls Preparatory Academy"|"2517547"|"School"|"Maricopa"|"AZ"|"332915N"|"1120127W"|"1155"|"Phoenix"|""|"26-FEB-2009"
"Saint Peters Montessori School"|"2517523"|"School"|"Maricopa"|"AZ"|"332915N"|"1122132W"|"1017"|"Tolleson"|""|"26-FEB-2009"
"Saint Theresa Catholic School"|"15006"|"School"|"Maricopa"|"AZ"|"332844N"|"1115824W"|"1214"|"Tempe"|""|"27-JUN-1984"
"Saint Thomas School"|"10728"|"School"|"Maricopa"|"AZ"|"333015N"|"1120152W"|"1165"|"Sunnyslope"|""|"08-FEB-1980"
"Saint Vincent de Paul Catholic School"|"15007"|"School"|"Maricopa"|"AZ"|"332908N"|"1121012W"|"1096"|"Fowler"|""|"27-JUN-1984"
"Saints Simon and Jude Elementary School"|"10726"|"School"|"Maricopa"|"AZ"|"333151N"|"1120658W"|"1171"|"Sunnyslope"|""|"08-FEB-1980"
"Salk Elementary School"|"37071"|"School"|"Maricopa"|"AZ"|"332609N"|"1114046W"|"1486"|"Buckhorn"|""|"27-JUN-1984"
"Salt River Day School"|"10758"|"School"|"Maricopa"|"AZ"|"332800N"|"1115148W"|"1220"|"Mesa"|""|"08-FEB-1980"
"Salt River Pima-Maricopa Community School"|"2467288"|"School"|"Maricopa"|"AZ"|"332913N"|"1115153W"|"1250"|"Mesa"|""|"16-JUL-2008"
"San Marcos Elementary School"|"2467289"|"School"|"Maricopa"|"AZ"|"331752N"|"1115053W"|"1211"|"Chandler"|""|"16-JUL-2008"
"San Tan Elementary School"|"2517760"|"School"|"Maricopa"|"AZ"|"331716N"|"1114254W"|"1312"|"Higley"|""|"26-FEB-2009"
"Sanborn Elementary School"|"2467290"|"School"|"Maricopa"|"AZ"|"331856N"|"1114909W"|"1227"|"Chandler"|""|"16-JUL-2008"
"Sandpiper Elementary School"|"2467291"|"School"|"Maricopa"|"AZ"|"333656N"|"1115608W"|"1434"|"Paradise Valley"|""|"16-JUL-2008"
"Sandra Day O'Conner High School"|"2517798"|"School"|"Maricopa"|"AZ"|"334307N"|"1120819W"|"1437"|"Hedgpeth Hills"|""|"26-FEB-2009"
"Sandra Day O'Connor Elementary School"|"2467256"|"School"|"Maricopa"|"AZ"|"332551N"|"1114334W"|"1355"|"Buckhorn"|""|"16-JUL-2008"
"Santa Fe Elementary School"|"2467292"|"School"|"Maricopa"|"AZ"|"333430N"|"1121335W"|"1145"|"Glendale"|""|"16-JUL-2008"
"Santa Maria Middle School"|"2517640"|"School"|"Maricopa"|"AZ"|"332526N"|"1121258W"|"1014"|"Fowler"|""|"26-FEB-2009"
"Santan Elementary School"|"2517780"|"School"|"Maricopa"|"AZ"|"331408N"|"1114851W"|"1237"|"Gila Butte"|""|"26-FEB-2009"
"Santan Junior High School"|"2517781"|"School"|"Maricopa"|"AZ"|"331408N"|"1114850W"|"1237"|"Gila Butte"|""|"26-FEB-2009"
"Scales School"|"15014"|"School"|"Maricopa"|"AZ"|"332530N"|"1115652W"|"1161"|"Tempe"|""|"27-JUN-1984"
"Scales Technology Academy"|"2467293"|"School"|"Maricopa"|"AZ"|"332529N"|"1115719W"|"1152"|"Tempe"|""|"16-JUL-2008"
"Scott Libby Elementary School"|"15015"|"School"|"Maricopa"|"AZ"|"332842N"|"1122745W"|"1086"|"Perryville"|""|"27-JUN-1984"
"Scottsdale Christian Academy"|"2517464"|"School"|"Maricopa"|"AZ"|"333704N"|"1115844W"|"1427"|"Paradise Valley"|""|"26-FEB-2009"
"Scottsdale Community College"|"15016"|"School"|"Maricopa"|"AZ"|"333043N"|"1115301W"|"1260"|"Paradise Valley"|""|"27-JUN-1984"
"Scottsdale Community College Main Campus Administration Building"|"2672221"|"School"|"Maricopa"|"AZ"|"333041N"|"1115306W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Applied Sciences Building"|"2672222"|"School"|"Maricopa"|"AZ"|"333044N"|"1115253W"|"1263"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Art Building"|"2672223"|"School"|"Maricopa"|"AZ"|"333046N"|"1115303W"|"1263"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Computer Technology Building"|"2672224"|"School"|"Maricopa"|"AZ"|"333044N"|"1115259W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Fitness and Wellness Center"|"2672225"|"School"|"Maricopa"|"AZ"|"333048N"|"1115306W"|"1263"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Language and Communication Building"|"2672226"|"School"|"Maricopa"|"AZ"|"333047N"|"1115256W"|"1263"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Life Sciences Building"|"2672227"|"School"|"Maricopa"|"AZ"|"333042N"|"1115300W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Mathematics Building"|"2672228"|"School"|"Maricopa"|"AZ"|"333044N"|"1115259W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Music Building"|"2672229"|"School"|"Maricopa"|"AZ"|"333042N"|"1115312W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Natural Science Building"|"2672230"|"School"|"Maricopa"|"AZ"|"333049N"|"1115300W"|"1263"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Nursing Building"|"2672231"|"School"|"Maricopa"|"AZ"|"333039N"|"1115259W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Performing Arts Building"|"2672232"|"School"|"Maricopa"|"AZ"|"333042N"|"1115310W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Physical Education Building"|"2672233"|"School"|"Maricopa"|"AZ"|"333049N"|"1115304W"|"1263"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Social Behavioral Science Building"|"2672234"|"School"|"Maricopa"|"AZ"|"333039N"|"1115256W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Student Center"|"2672235"|"School"|"Maricopa"|"AZ"|"333043N"|"1115306W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus Student Services Building"|"2672236"|"School"|"Maricopa"|"AZ"|"333041N"|"1115307W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Community College Main Campus University Center"|"2672237"|"School"|"Maricopa"|"AZ"|"333039N"|"1115253W"|"1260"|"Paradise Valley"|""|"13-JUL-2011"
"Scottsdale Culinary Institute"|"2517431"|"School"|"Maricopa"|"AZ"|"333009N"|"1115423W"|"1247"|"Paradise Valley"|""|"26-FEB-2009"
"Scottsdale High School"|"15020"|"School"|"Maricopa"|"AZ"|"332945N"|"1115523W"|"1257"|"Tempe"|""|"27-JUN-1984"
"Scottsdale Horizons Charter School"|"2467268"|"School"|"Maricopa"|"AZ"|"332747N"|"1115515W"|"1214"|"Tempe"|""|"16-JUL-2008"
"Sees Charter School"|"2517655"|"School"|"Maricopa"|"AZ"|"332635N"|"1115539W"|"1181"|"Tempe"|""|"26-FEB-2009"
"Senita School"|"15031"|"School"|"Maricopa"|"AZ"|"333452N"|"1120840W"|"1234"|"Glendale"|""|"27-JUN-1984"
"Sentinel Elementary School"|"15032"|"School"|"Maricopa"|"AZ"|"325134N"|"1131239W"|"689"|"Sentinel"|""|"27-JUN-1984"
"Sequoia Charter School Secondary"|"2467294"|"School"|"Maricopa"|"AZ"|"332314N"|"1114856W"|"1211"|"Mesa"|""|"16-JUL-2008"
"Sequoia Elementary School"|"2517594"|"School"|"Maricopa"|"AZ"|"332314N"|"1114856W"|"1211"|"Mesa"|""|"26-FEB-2009"
"Sequoya Elementary School"|"2467295"|"School"|"Maricopa"|"AZ"|"333535N"|"1115639W"|"1381"|"Paradise Valley"|""|"16-JUL-2008"
"Seton Catholic High School"|"15036"|"School"|"Maricopa"|"AZ"|"331925N"|"1115240W"|"1201"|"Guadalupe"|""|"27-JUN-1984"
"Settlers Point Elementary School"|"2467296"|"School"|"Maricopa"|"AZ"|"331947N"|"1114653W"|"1250"|"Chandler"|""|"16-JUL-2008"
"Sevilla Primary School"|"11134"|"School"|"Maricopa"|"AZ"|"333056N"|"1120829W"|"1152"|"Glendale"|""|"08-FEB-1980"
"Sevilla West School"|"2467297"|"School"|"Maricopa"|"AZ"|"333058N"|"1120839W"|"1152"|"Glendale"|""|"16-JUL-2008"
"Shadow Mountain High School"|"15037"|"School"|"Maricopa"|"AZ"|"333501N"|"1120111W"|"1440"|"Sunnyslope"|""|"27-JUN-1984"
"Shaw Butte Elementary School"|"15040"|"School"|"Maricopa"|"AZ"|"333552N"|"1120617W"|"1280"|"Sunnyslope"|""|"27-JUN-1984"
"Shea Middle School"|"15042"|"School"|"Maricopa"|"AZ"|"333500N"|"1120123W"|"1453"|"Sunnyslope"|""|"27-JUN-1984"
"Sheely Farms Elementary School"|"2517822"|"School"|"Maricopa"|"AZ"|"332825N"|"1121547W"|"1030"|"Tolleson"|""|"26-FEB-2009"
"Shepard of the Desert Luthuran School"|"2517446"|"School"|"Maricopa"|"AZ"|"333459N"|"1115229W"|"1381"|"Sawik Mountain"|""|"26-FEB-2009"
"Shepherd Junior High School"|"2467298"|"School"|"Maricopa"|"AZ"|"332627N"|"1114222W"|"1421"|"Buckhorn"|""|"16-JUL-2008"
"Shepherd's Christian Academy"|"2517735"|"School"|"Maricopa"|"AZ"|"332836N"|"1115812W"|"1224"|"Tempe"|""|"26-FEB-2009"
"Shumway Elementary School"|"2467299"|"School"|"Maricopa"|"AZ"|"331920N"|"1114920W"|"1224"|"Chandler"|""|"16-JUL-2008"
"Sierra Linda High School"|"2517824"|"School"|"Maricopa"|"AZ"|"332501N"|"1121221W"|"1014"|"Fowler"|""|"26-FEB-2009"
"Sierra Verde School"|"2467300"|"School"|"Maricopa"|"AZ"|"334025N"|"1121258W"|"1270"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Sierra Vista Academy"|"2467301"|"School"|"Maricopa"|"AZ"|"332820N"|"1115508W"|"1224"|"Tempe"|""|"16-JUL-2008"
"Sierra Vista Elementary School"|"2467302"|"School"|"Maricopa"|"AZ"|"332318N"|"1120248W"|"1135"|"Phoenix"|""|"16-JUL-2008"
"Sierra Vista School"|"11286"|"School"|"Maricopa"|"AZ"|"333941N"|"1121110W"|"1276"|"Hedgpeth Hills"|""|"08-FEB-1980"
"Silvestre S Herrera School"|"5742"|"School"|"Maricopa"|"AZ"|"332603N"|"1120333W"|"1086"|"Phoenix"|""|"08-FEB-1980"
"Sirrine Elementary School"|"2517629"|"School"|"Maricopa"|"AZ"|"332035N"|"1115058W"|"1211"|"Chandler"|""|"26-FEB-2009"
"Skiff School"|"11403"|"School"|"Maricopa"|"AZ"|"332552N"|"1120238W"|"1096"|"Phoenix"|""|"08-FEB-1980"
"Sky View Elementary School"|"2517671"|"School"|"Maricopa"|"AZ"|"333613N"|"1121440W"|"1158"|"Glendale"|""|"26-FEB-2009"
"Skyline High School"|"2517472"|"School"|"Maricopa"|"AZ"|"332358N"|"1113649W"|"1532"|"Apache Junction"|""|"26-FEB-2009"
"Skyline Junior High School"|"2467303"|"School"|"Maricopa"|"AZ"|"333839N"|"1121516W"|"1211"|"Calderwood Butte"|""|"16-JUL-2008"
"Skyline Preparatory and Arts Academy"|"2517570"|"School"|"Maricopa"|"AZ"|"332009N"|"1115100W"|"1211"|"Chandler"|""|"26-FEB-2009"
"Skyline Preparatory and Arts Academy"|"2467304"|"School"|"Maricopa"|"AZ"|"333839N"|"1121516W"|"1211"|"Calderwood Butte"|""|"16-JUL-2008"
"Skyline Technical High School"|"2467305"|"School"|"Maricopa"|"AZ"|"333839N"|"1121516W"|"1211"|"Calderwood Butte"|""|"16-JUL-2008"
"Skyline West Preparatory School"|"2467306"|"School"|"Maricopa"|"AZ"|"333839N"|"1121516W"|"1211"|"Calderwood Butte"|""|"16-JUL-2008"
"Smith Junior High School"|"2467307"|"School"|"Maricopa"|"AZ"|"332551N"|"1113649W"|"1640"|"Apache Junction"|""|"16-JUL-2008"
"Smith Middle School"|"2517808"|"School"|"Maricopa"|"AZ"|"332713N"|"1120909W"|"1063"|"Fowler"|""|"26-FEB-2009"
"Solano School"|"10732"|"School"|"Maricopa"|"AZ"|"333104N"|"1120532W"|"1142"|"Sunnyslope"|""|"08-FEB-1980"
"Solano School"|"15054"|"School"|"Maricopa"|"AZ"|"333104N"|"1120534W"|"1142"|"Sunnyslope"|""|"27-JUN-1984"
"Solon Academy of Arts and Sciences"|"2467308"|"School"|"Maricopa"|"AZ"|"331937N"|"1115435W"|"1181"|"Guadalupe"|""|"16-JUL-2008"
"Sonoma Ranch Elementary School"|"2517536"|"School"|"Maricopa"|"AZ"|"332142N"|"1114500W"|"1263"|"Higley"|""|"26-FEB-2009"
"Sonoran Desert School"|"2517648"|"School"|"Maricopa"|"AZ"|"332500N"|"1114401W"|"1319"|"Buckhorn"|""|"26-FEB-2009"
"Sonoran Heights Elementary School"|"2517844"|"School"|"Maricopa"|"AZ"|"333517N"|"1122401W"|"1184"|"Waddell"|""|"26-FEB-2009"
"Sonoran Sky Elementary School"|"2467309"|"School"|"Maricopa"|"AZ"|"333059N"|"1121642W"|"1047"|"El Mirage"|""|"16-JUL-2008"
"Sonoran Sky Elementary School"|"2517712"|"School"|"Maricopa"|"AZ"|"333611N"|"1115515W"|"1404"|"Paradise Valley"|""|"26-FEB-2009"
"Sonoran Trails Middle School"|"2517674"|"School"|"Maricopa"|"AZ"|"334357N"|"1115746W"|"1890"|"Currys Corner"|""|"26-FEB-2009"
"Sousa Elementary School"|"2517537"|"School"|"Maricopa"|"AZ"|"332539N"|"1113525W"|"1650"|"Apache Junction"|""|"26-FEB-2009"
"South Mountain Community College"|"2517484"|"School"|"Maricopa"|"AZ"|"332256N"|"1120158W"|"1161"|"Phoenix"|""|"26-FEB-2009"
"South Mountain Community College Art Building"|"2672238"|"School"|"Maricopa"|"AZ"|"332259N"|"1120156W"|"1158"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Business Education Building"|"2672239"|"School"|"Maricopa"|"AZ"|"332258N"|"1120153W"|"1158"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Gymnasium"|"2672240"|"School"|"Maricopa"|"AZ"|"332255N"|"1120202W"|"1161"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Learning Resource Center"|"2672241"|"School"|"Maricopa"|"AZ"|"332257N"|"1120157W"|"1161"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Liberal Arts Building"|"2672242"|"School"|"Maricopa"|"AZ"|"332258N"|"1120155W"|"1158"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Life Sciences Building"|"2672243"|"School"|"Maricopa"|"AZ"|"332259N"|"1120202W"|"1158"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Music Building"|"2672244"|"School"|"Maricopa"|"AZ"|"332258N"|"1120156W"|"1158"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Physical Sciences Building"|"2672245"|"School"|"Maricopa"|"AZ"|"332259N"|"1120202W"|"1158"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Student Services Building"|"2672246"|"School"|"Maricopa"|"AZ"|"332255N"|"1120159W"|"1165"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Student Union Building"|"2672247"|"School"|"Maricopa"|"AZ"|"332256N"|"1120159W"|"1161"|"Phoenix"|""|"13-JUL-2011"
"South Mountain Community College Technology Center"|"2672248"|"School"|"Maricopa"|"AZ"|"332255N"|"1120156W"|"1165"|"Phoenix"|""|"13-JUL-2011"
"South Mountain High School"|"15057"|"School"|"Maricopa"|"AZ"|"332349N"|"1120344W"|"1102"|"Phoenix"|""|"27-JUN-1984"
"South Pointe Elementary School"|"2517786"|"School"|"Maricopa"|"AZ"|"332332N"|"1120214W"|"1122"|"Phoenix"|""|"26-FEB-2009"
"South Ridge High School"|"2467310"|"School"|"Maricopa"|"AZ"|"332914N"|"1120311W"|"1119"|"Phoenix"|""|"16-JUL-2008"
"South Valley Academy"|"2517528"|"School"|"Maricopa"|"AZ"|"332333N"|"1120215W"|"1122"|"Phoenix"|""|"26-FEB-2009"
"South Valley Junior High School"|"2467311"|"School"|"Maricopa"|"AZ"|"331846N"|"1114627W"|"1260"|"Chandler"|""|"16-JUL-2008"
"Southwest Christian School"|"2517678"|"School"|"Maricopa"|"AZ"|"332943N"|"1121452W"|"1060"|"Fowler"|""|"26-FEB-2009"
"Southwest College of Naturopathic Medicine"|"2517438"|"School"|"Maricopa"|"AZ"|"332432N"|"1115342W"|"1191"|"Tempe"|""|"26-FEB-2009"
"Southwest Elementary School"|"2517692"|"School"|"Maricopa"|"AZ"|"332144N"|"1120517W"|"1201"|"Lone Butte"|""|"26-FEB-2009"
"Southwest Indian School"|"15066"|"School"|"Maricopa"|"AZ"|"333648N"|"1121300W"|"1197"|"Glendale"|""|"27-JUN-1984"
"Southwestern College"|"15067"|"School"|"Maricopa"|"AZ"|"333542N"|"1120134W"|"1440"|"Sunnyslope"|""|"27-JUN-1984"
"Spectrum Elementary School"|"2517753"|"School"|"Maricopa"|"AZ"|"331759N"|"1114542W"|"1273"|"Chandler"|""|"26-FEB-2009"
"Spirit of Hope Montessori School"|"2517639"|"School"|"Maricopa"|"AZ"|"333658N"|"1121310W"|"1197"|"Glendale"|""|"26-FEB-2009"
"Squaw Peak School"|"11747"|"School"|"Maricopa"|"AZ"|"333020N"|"1120033W"|"1207"|"Sunnyslope"|""|"08-FEB-1980"
"Stapley Hall Special School"|"15069"|"School"|"Maricopa"|"AZ"|"332532N"|"1114806W"|"1253"|"Mesa"|""|"27-JUN-1984"
"Stapley Junior High School"|"2467312"|"School"|"Maricopa"|"AZ"|"332737N"|"1114537W"|"1329"|"Mesa"|""|"16-JUL-2008"
"Star Technology Professional Center"|"2517583"|"School"|"Maricopa"|"AZ"|"333830N"|"1115953W"|"1470"|"Currys Corner"|""|"26-FEB-2009"
"Starlight Park School"|"15073"|"School"|"Maricopa"|"AZ"|"332917N"|"1121350W"|"1073"|"Fowler"|""|"27-JUN-1984"
"Stars Preparatory Academy"|"2467313"|"School"|"Maricopa"|"AZ"|"333642N"|"1115756W"|"1417"|"Paradise Valley"|""|"16-JUL-2008"
